1,9.0437e-12,2.3268e-11,1.1102e-16,9.0437e-12,1,2.3924e-10,2.2204e-16,2.3268e-11,2.3924e-10,1,-2.2204e-16,0,0,0,1
0.99905,-0.0016498,0.043552,0.051547,0.0017604,1,-0.0025022,-0.024249,-0.043548,0.0025765,0.99905,1.0007,0,0,0,1
0.99605,-0.0053679,0.088638,0.14646,0.0060102,0.99996,-0.0069807,-0.050516,-0.088597,0.0074859,0.99604,1.9957,0,0,0,1
0.99093,-0.0058869,0.13427,0.28792,0.0074482,0.99991,-0.011129,-0.079031,-0.13419,0.012028,0.99088,2.9867,0,0,0,1
0.98362,-0.0035651,0.18021,0.46575,0.0061729,0.99988,-0.013912,-0.11029,-0.18014,0.014797,0.98353,3.9638,0,0,0,1
0.97405,-0.0061736,0.22626,0.69716,0.0094868,0.99986,-0.013559,-0.14388,-0.22614,0.015354,0.97397,4.9346,0,0,0,1
0.96242,-0.0073686,0.27146,0.97157,0.01164,0.99983,-0.014128,-0.18022,-0.27131,0.016757,0.96235,5.8877,0,0,0,1
0.94884,-0.0096935,0.31562,1.2881,0.015876,0.99973,-0.017024,-0.21849,-0.31537,0.021164,0.94873,6.8262,0,0,0,1
0.93362,-0.012639,0.35804,1.6513,0.020805,0.9996,-0.018964,-0.25473,-0.35766,0.025154,0.93351,7.744,0,0,0,1
0.91619,-0.012284,0.40055,2.0505,0.021776,0.99958,-0.019156,-0.29195,-0.40014,0.026273,0.91608,8.6462,0,0,0,1
0.89656,-0.013078,0.44274,2.4887,0.023418,0.99957,-0.017897,-0.33092,-0.44231,0.026413,0.89647,9.5274,0,0,0,1
0.87451,-0.013514,0.48482,2.9663,0.024478,0.99957,-0.01629,-0.36974,-0.48439,0.026112,0.87446,10.384,0,0,0,1
0.85037,-0.013482,0.52601,3.4831,0.025177,0.99957,-0.015083,-0.4086,-0.52558,0.02607,0.85034,11.216,0,0,0,1
