1,-1.8228e-10,5.2411e-10,-5.5511e-17,-1.8228e-10,1,-5.0729e-10,-3.3307e-16,5.2411e-10,-5.0729e-10,1,2.2204e-16,0,0,0,1
1,0.00071221,0.0015335,-0.011011,-0.00070557,0.99999,-0.004327,-0.017122,-0.0015366,0.0043259,0.99999,0.96171,0,0,0,1
1,-0.001384,0.0021293,-0.016995,0.0013951,0.99999,-0.0052233,-0.033042,-0.002122,0.0052262,0.99998,1.9249,0,0,0,1
0.99999,-0.0028752,0.002197,-0.031067,0.0028772,1,-0.00091119,-0.063419,-0.0021944,0.00091751,1,2.8881,0,0,0,1
0.99999,-0.0043783,0.0014269,-0.044627,0.0043703,0.99997,0.0055464,-0.095036,-0.0014512,-0.0055401,0.99998,3.8483,0,0,0,1
0.99996,-0.0088007,4.9304e-05,-0.053372,0.0088004,0.99995,0.0046596,-0.12222,-9.0308e-05,-0.004659,0.99999,4.8066,0,0,0,1
0.99993,-0.011541,-0.00099288,-0.064585,0.011543,0.99993,0.0016082,-0.14487,0.00097426,-0.0016196,1,5.739,0,0,0,1
0.99993,-0.012109,-0.001792,-0.075428,0.012106,0.99993,-0.0014633,-0.15357,0.0018095,0.0014415,1,6.6764,0,0,0,1
0.99993,-0.011483,-0.0025962,-0.089364,0.011477,0.99993,-0.0021156,-0.16788,0.0026203,0.0020857,0.99999,7.6062,0,0,0,1
0.99994,-0.010825,-0.003547,-0.1013,0.010825,0.99994,0.00019151,-0.17917,0.0035447,-0.00022989,0.99999,8.5355,0,0,0,1
0.99993,-0.010746,-0.0042529,-0.11413,0.01076,0.99994,0.003119,-0.18658,0.0042191,-0.0031646,0.99999,9.4659,0,0,0,1
0.99993,-0.010905,-0.0052545,-0.12756,0.010928,0.99993,0.0044284,-0.19163,0.0052059,-0.0044855,0.99998,10.389,0,0,0,1
0.99991,-0.012463,-0.005868,-0.14219,0.012493,0.99991,0.0050843,-0.19972,0.0058041,-0.0051571,0.99997,11.34,0,0,0,1
