5.5511e-17,0,2.2204e-16
-0.0045967,-0.0020015,0.091543
-0.010011,-0.0043597,0.18574
-0.017534,-0.0068597,0.28347
-0.028632,-0.0067267,0.38731
-0.042737,-0.007303,0.50114
-0.06,-0.0080655,0.62794
-0.082757,-0.008995,0.76694
-0.10905,-0.01034,0.91918
-0.14153,-0.011951,1.0819
-0.18161,-0.016045,1.2514
-0.23256,-0.022654,1.4256
-0.29346,-0.031164,1.6041
-0.36165,-0.039334,1.7886
-0.43662,-0.043135,1.9792
-0.52249,-0.045736,2.173
-0.62009,-0.049022,2.3687
-0.72485,-0.051407,2.5657
-0.83949,-0.053978,2.7583
-0.96876,-0.05101,2.9504
-1.1036,-0.046762,3.1421
-1.2428,-0.042927,3.3331
-1.3925,-0.04239,3.523
-1.5644,-0.04492,3.7063
-1.7616,-0.048994,3.8807
-1.9694,-0.051411,4.0495
-2.1878,-0.053587,4.2159
-2.4155,-0.053189,4.3824
-2.6631,-0.05287,4.5408
-2.9291,-0.052838,4.6877
-3.2155,-0.051389,4.8244
-3.5178,-0.048776,4.9482
-3.837,-0.045057,5.0573
-4.1771,-0.038788,5.1535
-4.5343,-0.033251,5.2338
-4.9111,-0.029454,5.3025
-5.2993,-0.026977,5.3609
-5.7014,-0.023031,5.4017
-6.1221,-0.016043,5.4213
-6.559,-0.005757,5.4277
-7.0091,0.0061916,5.424
-7.4734,0.016251,5.4107
-7.9504,0.023064,5.3893
-8.4446,0.030664,5.3536
-8.953,0.040575,5.3107
-9.4804,0.05249,5.2639
-10.023,0.061417,5.2112
-10.579,0.065962,5.1531
-11.153,0.069364,5.0884
-11.739,0.078555,5.0259
-12.344,0.09123,4.9648
-12.964,0.10267,4.9018
-13.6,0.10952,4.8357
-14.252,0.11782,4.7672
-14.913,0.12961,4.6974
-15.594,0.14508,4.63
-16.291,0.16223,4.5633
-17.005,0.17702,4.4946
-17.733,0.19056,4.4265
-18.472,0.20928,4.3592
-19.224,0.23056,4.291
-19.988,0.25032,4.2231
-20.773,0.27035,4.1619
-21.564,0.28802,4.1002
-22.364,0.30622,4.036
-23.164,0.32162,3.971
-23.97,0.33421,3.909
-24.789,0.34925,3.8491
-25.619,0.36151,3.7861
-26.461,0.37177,3.7163
-27.308,0.3855,3.6448
-28.153,0.40288,3.5695
-28.998,0.41942,3.4929
-29.837,0.43701,3.4185
-30.674,0.45666,3.346
-31.516,0.47639,3.272
-32.354,0.49173,3.1988
-33.195,0.50765,3.1236
-34.026,0.52419,3.0513
-34.86,0.53867,2.9804
-35.696,0.55003,2.9106
-36.533,0.55795,2.8431
-37.374,0.57078,2.7751
-38.215,0.58786,2.707
-39.049,0.60556,2.6389
-39.882,0.62465,2.5723
-40.712,0.64649,2.5048
-41.538,0.66402,2.4362
-42.365,0.68072,2.3631
-43.191,0.69775,2.2902
-44.015,0.70928,2.2237
-44.839,0.7207,2.1609
-45.661,0.7332,2.0966
-46.483,0.74345,2.0283
-47.307,0.75341,1.9591
-48.123,0.76469,1.8905
-48.933,0.77672,1.8203
-49.736,0.78742,1.7407
-50.533,0.79899,1.6594
-51.329,0.81264,1.5753
-52.123,0.82195,1.4938
-52.916,0.83177,1.4168
-53.702,0.84195,1.3375
-54.484,0.84949,1.259
-55.263,0.86014,1.1847
-56.038,0.86967,1.1108
-56.811,0.88202,1.0326
-57.575,0.8957,0.95654
-58.33,0.91065,0.88306
-59.078,0.92346,0.81001
-59.81,0.93378,0.73597
-60.537,0.94322,0.66237
-61.245,0.9508,0.59195
-61.94,0.95651,0.52376
-62.62,0.96073,0.46172
-63.286,0.96547,0.40884
-63.935,0.96967,0.3623
-64.57,0.97421,0.32019
-65.19,0.98018,0.28596
-65.791,0.98824,0.26277
-66.376,0.99665,0.25557
-66.937,1.0037,0.26462
-67.477,1.0092,0.29417
-67.991,1.0138,0.34556
-68.482,1.0165,0.41648
-68.954,1.0198,0.50488
-69.404,1.0215,0.61109
-69.848,1.0239,0.74197
-70.27,1.0243,0.89558
-70.682,1.0239,1.0807
-71.069,1.0259,1.2857
-71.451,1.0324,1.5136
-71.814,1.0403,1.7538
-72.171,1.0455,2.0136
-72.507,1.0492,2.2969
-72.811,1.0522,2.6018
-73.109,1.0522,2.9087
-73.385,1.052,3.2208
-73.659,1.0561,3.5544
-73.913,1.0588,3.9113
-74.166,1.0579,4.3006
-74.402,1.0571,4.7185
-74.615,1.0535,5.1558
-74.826,1.0448,5.6232
-75.018,1.0381,6.1102
-75.206,1.0358,6.6181
-75.38,1.0303,7.152
-75.539,1.0201,7.7061
-75.692,1.0105,8.2811
-75.837,1.0047,8.8744
-75.981,0.99663,9.4864
-76.122,0.98895,10.112
-76.258,0.98127,10.755
-76.379,0.97681,11.415
-76.493,0.97345,12.091
-76.602,0.9706,12.784
-76.703,0.96509,13.494
-76.797,0.95465,14.213
-76.885,0.94373,14.945
-76.965,0.93523,15.688
-77.041,0.92676,16.447
-77.119,0.91331,17.219
-77.199,0.89754,17.994
-77.272,0.88594,18.768
-77.337,0.87656,19.534
-77.402,0.86737,20.302
-77.464,0.85952,21.072
-77.521,0.85142,21.843
-77.573,0.84082,22.614
