1,1.1976e-11,1.7046e-10,5.5511e-17,1.1976e-11,1,3.5625e-10,0,1.7046e-10,3.5625e-10,1,2.2204e-16,0,0,0,1
0.99998,0.00050251,-0.0063804,-0.0045967,-0.00050052,1,0.00031449,-0.0020015,0.0063805,-0.00031129,0.99998,0.091543,0,0,0,1
0.99991,0.0010615,-0.013406,-0.010011,-0.0010588,1,0.0002126,-0.0043597,0.013406,-0.00019839,0.99991,0.18574,0,0,0,1
0.99978,0.0013868,-0.020929,-0.017534,-0.0013955,1,-0.00040347,-0.0068597,0.020929,0.00043259,0.99978,0.28347,0,0,0,1
0.99955,0.0020253,-0.030082,-0.028632,-0.0020801,1,-0.0017893,-0.0067267,0.030078,0.0018511,0.99955,0.38731,0,0,0,1
0.99914,0.0022307,-0.041397,-0.042737,-0.0023791,0.99999,-0.003536,-0.007303,0.041389,0.0036315,0.99914,0.50114,0,0,0,1
0.99849,0.0021456,-0.054906,-0.06,-0.0023944,0.99999,-0.004465,-0.0080655,0.054896,0.0045897,0.99848,0.62794,0,0,0,1
0.99748,0.0022231,-0.070979,-0.082757,-0.0025451,0.99999,-0.0044461,-0.008995,0.070969,0.0046155,0.99747,0.76694,0,0,0,1
0.99598,0.00099124,-0.089572,-0.10905,-0.0013976,0.99999,-0.004474,-0.01034,0.089567,0.0045812,0.99597,0.91918,0,0,0,1
0.99398,-0.00035647,-0.10953,-0.14153,-0.00014066,0.99999,-0.0045311,-0.011951,0.10953,0.0045192,0.99397,1.0819,0,0,0,1
0.9913,-0.00045118,-0.13164,-0.18161,-0.00017455,0.99999,-0.0047419,-0.016045,0.13164,0.0047236,0.99129,1.2514,0,0,0,1
0.98779,0.0029279,-0.15576,-0.23256,-0.0039009,0.99997,-0.0059413,-0.022654,0.15574,0.0064764,0.98778,1.4256,0,0,0,1
0.98343,0.0072819,-0.18116,-0.29346,-0.0088098,0.99993,-0.0076304,-0.031164,0.18109,0.0091,0.98342,1.6041,0,0,0,1
0.97808,0.010802,-0.20796,-0.36165,-0.012793,0.99988,-0.0082334,-0.039334,0.20785,0.010713,0.9781,1.7886,0,0,0,1
0.97135,0.011584,-0.23738,-0.43662,-0.014004,0.99987,-0.0085134,-0.043135,0.23725,0.011594,0.97138,1.9792,0,0,0,1
0.96328,0.013446,-0.26815,-0.52249,-0.016136,0.99984,-0.0078329,-0.045736,0.268,0.011872,0.96335,2.173,0,0,0,1
