0.0010134,0.015409,-0.0013738
-0.0004254,0.020657,-0.0027696
-0.0014335,0.026726,-0.0016424
-0.0024669,0.03348,0.0001015
-0.0023922,0.037963,0.0027167
-0.00065137,0.039842,0.0032566
-0.0012717,0.043859,8.3433e-05
-0.0024137,0.049362,-0.00063254
-0.0071589,0.049912,0.00098198
-0.0083297,0.049713,0.0076325
-0.0041635,0.054552,0.0047556
-0.0031361,0.057614,0.00029281
-0.0044653,0.058085,0.00016657
-0.0039019,0.05942,0.0035529
-0.0030155,0.060912,0.0048391
-0.002263,0.059596,0.0038633
-0.00044657,0.058338,0.0041398
-0.00029272,0.058074,0.0025578
-0.0018975,0.056476,-0.0017147
-0.0011526,0.052838,-0.00011471
-0.00077058,0.048822,0.0010495
-0.0021646,0.04574,0.001306
-4.9332e-05,0.043006,-0.00035344
0.0012173,0.040898,0.00099123
0.0030865,0.03719,0.0034006
0.0032943,0.032023,0.0037604
0.0030578,0.027491,0.0027089
0.0015305,0.022033,0.0022001
-2.3055e-05,0.01592,0.0016702
-0.0010819,0.012116,0.001867
-0.0022861,0.011505,-0.00064104
-0.0021638,0.011105,-0.0011047
-0.0018427,0.010507,-0.00019908
-0.0021352,0.010609,-0.00046415
-0.0016119,0.010918,0.00046471
-0.0010275,0.01052,0.00057347
-0.0034666,0.01087,-0.00076672
-0.0034358,0.011637,-0.0011017
-0.0047271,0.012435,-0.00021042
-0.0024644,0.013156,-2.4548e-05
-0.00055351,0.014264,0.000532
0.0009565,0.014589,-0.00030315
0.0011144,0.016563,0.00054341
0.0015028,0.020523,-0.0010418
0.0009535,0.025556,-0.0027603
9.4908e-05,0.030185,-0.0023246
0.00036816,0.033088,-0.0011124
0.00032772,0.034303,0.00029379
0.0010809,0.033952,0.0012515
0.0021468,0.03288,0.00018163
0.0026906,0.032532,-0.00086933
0.0038888,0.03247,0.0038224
0.0047096,0.031656,0.0068384
0.0057224,0.030649,0.0071697
0.0040006,0.02918,0.0071339
0.0040339,0.028548,0.0090236
0.0078237,0.027084,0.0067536
0.014657,0.026541,0.0050724
