1,1.1976e-11,1.7046e-10,1.1102e-16,1.1976e-11,1,3.5625e-10,0,1.7046e-10,3.5625e-10,1,2.2204e-16,0,0,0,1
1,-0.001959,-0.0016301,0.0034997,0.0019574,1,-0.00097451,-0.0097893,0.001632,0.00097131,1,0.56535,0,0,0,1
0.99999,-0.002475,-0.0027558,0.001174,0.0024687,0.99999,-0.0023168,-0.022415,0.0027616,0.00231,0.99999,1.1276,0,0,0,1
0.99999,-0.0025282,-0.0045809,-0.0078317,0.002512,0.99999,-0.0035266,-0.041411,0.0045898,0.0035151,0.99998,1.6892,0,0,0,1
0.99997,-0.0046487,-0.0065953,-0.015081,0.0046128,0.99997,-0.005444,-0.059227,0.0066205,0.0054134,0.99996,2.2513,0,0,0,1
0.99994,-0.0071346,-0.0081528,-0.020401,0.0070729,0.99995,-0.0075691,-0.074232,0.0082063,0.007511,0.99994,2.8161,0,0,0,1
0.99992,-0.0083113,-0.0095391,-0.029694,0.0082303,0.99993,-0.0085008,-0.090783,0.0096091,0.0084216,0.99992,3.3903,0,0,0,1
0.9999,-0.0085253,-0.010911,-0.041527,0.0084411,0.99993,-0.0077422,-0.10985,0.010976,0.0076494,0.99991,3.9695,0,0,0,1
0.99989,-0.0088115,-0.012066,-0.055937,0.0087159,0.99993,-0.0079576,-0.1348,0.012135,0.0078515,0.9999,4.5562,0,0,0,1
0.99988,-0.0082789,-0.013248,-0.070081,0.0081414,0.99991,-0.010401,-0.15755,0.013333,0.010292,0.99986,5.1505,0,0,0,1
0.99987,-0.00658,-0.014391,-0.087982,0.0063743,0.99988,-0.014298,-0.18035,0.014483,0.014204,0.99979,5.7513,0,0,0,1
0.99987,-0.0050828,-0.015612,-0.10547,0.0048008,0.99983,-0.018046,-0.19966,0.015701,0.017969,0.99972,6.3639,0,0,0,1
0.99985,-0.0036238,-0.016805,-0.12386,0.003307,0.99982,-0.018845,-0.21878,0.016871,0.018787,0.99968,6.9896,0,0,0,1
0.99984,-0.0011125,-0.017885,-0.14447,0.00089077,0.99992,-0.012403,-0.23662,0.017898,0.012385,0.99976,7.6376,0,0,0,1
0.99983,-8.6721e-05,-0.018665,-0.16451,5.3587e-05,1,-0.0017757,-0.25426,0.018665,0.0017744,0.99982,8.3021,0,0,0,1
0.99981,0.0010046,-0.019367,-0.18448,-0.00089892,0.99998,0.0054651,-0.2738,0.019372,-0.0054467,0.9998,8.9784,0,0,0,1
0.99978,0.00339,-0.020617,-0.20772,-0.0032758,0.99998,0.0055667,-0.29244,0.020636,-0.005498,0.99977,9.6619,0,0,0,1
0.99975,0.0055558,-0.021459,-0.233,-0.0055952,0.99998,-0.0017786,-0.30357,0.021449,0.0018983,0.99977,10.354,0,0,0,1
0.99974,0.0048129,-0.022428,-0.25379,-0.0050134,0.99995,-0.0088906,-0.30918,0.022384,0.0090007,0.99971,11.064,0,0,0,1
0.99971,0.0026207,-0.02375,-0.27013,-0.0028192,0.99996,-0.0083266,-0.31522,0.023728,0.0083912,0.99968,11.798,0,0,0,1
0.99971,0.0018937,-0.024161,-0.28212,-0.0018581,1,0.0014965,-0.3207,0.024164,-0.0014512,0.99971,12.559,0,0,0,1
0.9997,0.0016251,-0.024579,-0.29621,-0.0013932,0.99995,0.0094524,-0.32522,0.024593,-0.0094152,0.99965,13.335,0,0,0,1
0.99969,0.00075836,-0.025035,-0.31283,-0.0004521,0.99992,0.012237,-0.32921,0.025043,-0.012221,0.99961,14.124,0,0,0,1
0.99968,-0.0013827,-0.025292,-0.32709,0.0016675,0.99994,0.011245,-0.33002,0.025275,-0.011283,0.99962,14.928,0,0,0,1
0.99969,-0.0021987,-0.024998,-0.34512,0.0024139,0.99996,0.0085819,-0.32986,0.024978,-0.0086395,0.99965,15.749,0,0,0,1
0.9997,5.7475e-05,-0.024327,-0.35856,6.6605e-05,0.99999,0.0050998,-0.33108,0.024327,-0.0050999,0.99969,16.582,0,0,0,1
0.99972,-0.0026366,-0.023346,-0.36611,0.0026326,1,-0.00020461,-0.33742,0.023347,0.0001431,0.99973,17.428,0,0,0,1
0.99973,-0.0055441,-0.022728,-0.36864,0.0053998,0.99996,-0.0064075,-0.35065,0.022763,0.006283,0.99972,18.288,0,0,0,1
0.99976,-0.0050859,-0.02153,-0.38129,0.0048195,0.99991,-0.012411,-0.36432,0.021592,0.012304,0.99969,19.17,0,0,0,1
0.99977,-0.0038388,-0.021278,-0.39314,0.0035553,0.9999,-0.013347,-0.38363,0.021328,0.013269,0.99968,20.071,0,0,0,1
0.99976,-0.0034227,-0.021536,-0.40656,0.0031481,0.99991,-0.012769,-0.40788,0.021578,0.012698,0.99969,20.991,0,0,0,1
