1,1.1976e-11,1.7046e-10,0,1.1976e-11,1,3.5625e-10,-1.1102e-16,1.7046e-10,3.5625e-10,1,2.2204e-16,0,0,0,1
1,0.00071968,-0.00068709,-0.014018,-0.00071977,1,-0.00012956,-0.028203,0.00068699,0.00013006,1,1.199,0,0,0,1
1,0.0014309,-0.0013663,-0.027874,-0.0014312,1,-0.00025762,-0.056081,0.0013659,0.00025957,1,2.3842,0,0,0,1
1,0.0021456,-0.002049,-0.041803,-0.0021464,1,-0.00038635,-0.084106,0.0020482,0.00039074,1,3.5756,0,0,0,1
0.99999,0.0028603,-0.0027319,-0.055735,-0.0028617,1,-0.00051509,-0.11214,0.0027305,0.00052291,1,4.7673,0,0,0,1
0.99999,0.0035768,-0.0034167,-0.069707,-0.003579,0.99999,-0.00064419,-0.14024,0.0034144,0.00065641,0.99999,5.9623,0,0,0,1
0.99998,0.0042904,-0.004099,-0.083626,-0.0042936,0.99999,-0.00077279,-0.16825,0.0040956,0.00079037,0.99999,7.1528,0,0,0,1
0.99998,0.0050051,-0.0047824,-0.09757,-0.0050094,0.99999,-0.00090161,-0.1963,0.0047779,0.00092555,0.99999,8.3454,0,0,0,1
0.99997,0.0057188,-0.0054652,-0.1115,-0.0057245,0.99998,-0.0010303,-0.22432,0.0054592,0.0010615,0.99998,9.5368,0,0,0,1
0.99996,0.0064324,-0.006148,-0.12543,-0.0064396,0.99998,-0.001159,-0.25235,0.0061405,0.0011985,0.99998,10.728,0,0,0,1
0.99995,0.0071458,-0.0068309,-0.13936,-0.0071547,0.99997,-0.0012877,-0.28037,0.0068215,0.0013365,0.99998,11.92,0,0,0,1
0.99994,0.0078593,-0.007514,-0.1533,-0.0078701,0.99997,-0.0014164,-0.30841,0.0075027,0.0014755,0.99997,13.112,0,0,0,1
0.99993,0.0084359,-0.0081632,-0.16714,-0.0084486,0.99996,-0.0015206,-0.33629,0.0081501,0.0015895,0.99997,14.303,0,0,0,1
0.99991,0.010215,-0.0091103,-0.18181,-0.010232,0.99995,-0.0018401,-0.36542,0.009091,0.0019331,0.99996,15.497,0,0,0,1
0.9999,0.0099427,-0.0095591,-0.19507,-0.0099602,0.99995,-0.0017825,-0.39244,0.0095409,0.0018776,0.99995,16.688,0,0,0,1
0.9999,0.0093739,-0.010151,-0.20818,-0.0093891,0.99995,-0.0014535,-0.41915,0.010137,0.0015487,0.99995,17.881,0,0,0,1
0.9999,0.009037,-0.010638,-0.22207,-0.0090487,0.99996,-0.0010516,-0.44508,0.010628,0.0011477,0.99994,19.077,0,0,0,1
0.99989,0.0092701,-0.011333,-0.2373,-0.0092931,0.99995,-0.0019718,-0.47151,0.011314,0.002077,0.99993,20.27,0,0,0,1
0.99989,0.0090071,-0.011828,-0.25316,-0.0090433,0.99995,-0.0030119,-0.49778,0.0118,0.0031185,0.99993,21.465,0,0,0,1
0.99987,0.0096133,-0.012639,-0.27076,-0.0096445,0.99995,-0.0024105,-0.52474,0.012615,0.0025321,0.99992,22.659,0,0,0,1
0.99986,0.0098496,-0.013361,-0.28879,-0.0098808,0.99995,-0.0022771,-0.55273,0.013338,0.0024088,0.99991,23.853,0,0,0,1
0.99985,0.0098523,-0.014275,-0.30711,-0.0098967,0.99995,-0.0030423,-0.58123,0.014244,0.0031831,0.99989,25.047,0,0,0,1
