1,9.0437e-12,2.3268e-11,1.1102e-16,9.0437e-12,1,2.3924e-10,3.3307e-16,2.3268e-11,2.3924e-10,1,-2.2204e-16,0,0,0,1
1,-0.0022201,-0.0013039,0.0055425,0.0022236,0.99999,0.0026596,-0.030477,0.001298,-0.0026625,1,1.529,0,0,0,1
0.99999,-0.003007,-0.0028258,0.0056643,0.003017,0.99999,0.0035355,-0.06013,0.0028152,-0.003544,0.99999,3.0524,0,0,0,1
0.99999,-0.0021285,-0.0042058,0.0032672,0.0021417,0.99999,0.0031399,-0.088382,0.0041991,-0.0031488,0.99999,4.5663,0,0,0,1
0.99998,-0.0015245,-0.0056439,-0.0066489,0.0015426,0.99999,0.0031883,-0.11071,0.005639,-0.003197,0.99998,6.0794,0,0,0,1
0.99997,-0.0016258,-0.0069263,-0.018432,0.0016511,0.99999,0.0036417,-0.13144,0.0069203,-0.0036531,0.99997,7.6153,0,0,0,1
0.99996,-0.0017397,-0.0085162,-0.031716,0.0017723,0.99999,0.00382,-0.15296,0.0085095,-0.0038349,0.99996,9.0991,0,0,0,1
0.99994,-0.0035359,-0.010287,-0.04481,0.0035667,0.99999,0.002972,-0.17437,0.010277,-0.0030085,0.99994,10.599,0,0,0,1
0.99992,-0.004713,-0.011639,-0.06194,0.0047513,0.99998,0.0032627,-0.18903,0.011623,-0.0033177,0.99993,12.094,0,0,0,1
0.99991,-0.0047498,-0.01291,-0.081952,0.0047937,0.99998,0.0033732,-0.20579,0.012894,-0.0034348,0.99991,13.587,0,0,0,1
0.99989,-0.0042288,-0.014077,-0.10778,0.0042715,0.99999,0.003009,-0.2249,0.014064,-0.0030688,0.9999,15.076,0,0,0,1
0.99989,-0.0026233,-0.014555,-0.13835,0.0026766,0.99999,0.0036445,-0.24924,0.014545,-0.003683,0.99989,16.56,0,0,0,1
0.99989,-0.0010532,-0.015,-0.17276,0.0011188,0.99999,0.0043637,-0.27232,0.014995,-0.00438,0.99988,18.043,0,0,0,1
0.99988,-2.451e-05,-0.015573,-0.20585,0.00010517,0.99999,0.0051787,-0.29578,0.015573,-0.0051797,0.99987,19.516,0,0,0,1
0.99987,-2.3539e-05,-0.016009,-0.23869,0.00010975,0.99999,0.0053843,-0.31328,0.016009,-0.0053853,0.99986,20.99,0,0,0,1
0.99986,0.00044139,-0.01651,-0.26787,-0.00035087,0.99998,0.0054852,-0.32802,0.016512,-0.0054786,0.99985,22.452,0,0,0,1
0.99986,0.0011194,-0.016547,-0.2978,-0.0010193,0.99998,0.0060599,-0.34148,0.016554,-0.0060422,0.99984,23.909,0,0,0,1
0.99986,0.0020499,-0.016516,-0.32869,-0.0019311,0.99997,0.0072066,-0.3566,0.01653,-0.0071737,0.99984,25.361,0,0,0,1
0.99986,0.0023773,-0.016454,-0.3584,-0.0022725,0.99998,0.0063802,-0.37018,0.016469,-0.006342,0.99984,26.802,0,0,0,1
0.99986,0.0027691,-0.016383,-0.38816,-0.0027083,0.99999,0.0037313,-0.39038,0.016393,-0.0036864,0.99986,28.235,0,0,0,1
0.99987,0.0011703,-0.016089,-0.41569,-0.0011115,0.99999,0.0036642,-0.41275,0.016094,-0.0036458,0.99986,29.661,0,0,0,1
0.99987,0.00021022,-0.015821,-0.4428,-0.00010866,0.99998,0.0064202,-0.43506,0.015822,-0.0064177,0.99985,31.082,0,0,0,1
0.99988,-0.0014611,-0.015651,-0.46786,0.0015867,0.99997,0.0080205,-0.45397,0.015639,-0.0080444,0.99985,32.493,0,0,0,1
0.99988,-0.0024481,-0.015404,-0.49371,0.0025599,0.99997,0.0072406,-0.46781,0.015386,-0.0072792,0.99986,33.888,0,0,0,1
0.99988,-0.0023514,-0.014992,-0.52302,0.0024346,0.99998,0.0055396,-0.48452,0.014979,-0.0055755,0.99987,35.272,0,0,0,1
0.9999,-0.0015582,-0.014356,-0.55487,0.0016214,0.99999,0.0043917,-0.50271,0.014349,-0.0044145,0.99989,36.64,0,0,0,1
0.99991,-0.00086657,-0.013455,-0.58316,0.00091873,0.99999,0.0038712,-0.5237,0.013451,-0.0038832,0.9999,37.996,0,0,0,1
0.99992,-0.00031444,-0.012311,-0.61101,0.00037054,0.99999,0.0045546,-0.54468,0.01231,-0.0045588,0.99991,39.33,0,0,0,1
0.99994,0.00033416,-0.010705,-0.63516,-0.00026101,0.99998,0.0068341,-0.56509,0.010707,-0.0068309,0.99992,40.654,0,0,0,1
