1,1.1976e-11,1.7046e-10,5.5511e-17,1.1976e-11,1,3.5625e-10,0,1.7046e-10,3.5625e-10,1,2.2204e-16,0,0,0,1
0.99993,-0.0030924,0.011694,0.021389,0.0030792,0.99999,0.001146,-0.0084564,-0.011698,-0.0011099,0.99993,0.28807,0,0,0,1
0.99981,-0.0051677,0.018566,0.03879,0.0051412,0.99999,0.0014731,-0.015138,-0.018573,-0.0013773,0.99983,0.58073,0,0,0,1
0.99975,-0.0080102,0.020671,0.054181,0.0080083,0.99997,0.00017444,-0.020081,-0.020672,-8.858e-06,0.99979,0.87923,0,0,0,1
0.99977,-0.0094631,0.018994,0.065151,0.0094963,0.99995,-0.0016626,-0.024741,-0.018977,0.0018426,0.99982,1.1852,0,0,0,1
0.99985,-0.011858,0.01254,0.070532,0.011895,0.99993,-0.0028753,-0.028832,-0.012505,0.003024,0.99992,1.5009,0,0,0,1
0.9999,-0.014051,0.00050416,0.069768,0.014053,0.99989,-0.0050948,-0.034402,-0.00043252,0.0051014,0.99999,1.8243,0,0,0,1
0.99979,-0.013426,-0.015559,0.057859,0.013345,0.9999,-0.0052898,-0.043332,0.015628,0.0050811,0.99987,2.162,0,0,0,1
0.99936,-0.0088489,-0.034654,0.034938,0.0086792,0.99995,-0.0050447,-0.05404,0.034697,0.0047407,0.99939,2.5168,0,0,0,1
0.99852,-0.0051968,-0.054145,0.0034151,0.004866,0.99997,-0.00624,-0.06305,0.054176,0.0059673,0.99851,2.8755,0,0,0,1
0.99724,-0.004508,-0.074154,-0.030863,0.0040126,0.99997,-0.0068277,-0.070854,0.074182,0.0065113,0.99722,3.2472,0,0,0,1
0.99546,-0.0059497,-0.095032,-0.071303,0.005379,0.99997,-0.0062603,-0.07743,0.095066,0.0057207,0.99545,3.6307,0,0,0,1
0.99334,-0.0073291,-0.11501,-0.12313,0.006752,0.99996,-0.005407,-0.085179,0.11504,0.0045944,0.99335,4.0219,0,0,0,1
0.99108,-0.0062601,-0.13308,-0.19312,0.0056573,0.99997,-0.0049071,-0.094804,0.13311,0.0041105,0.99109,4.4184,0,0,0,1
