1,1.1976e-11,1.7046e-10,3.2141e-14,1.1976e-11,1,3.5625e-10,-1.9984e-15,1.7046e-10,3.5625e-10,1,-4.0412e-14,0,0,0,1
1,0.0028722,0.000684,0.0038797,-0.0028737,0.99999,0.0021903,-0.18499,-0.0006777,-0.0021923,1,0.80851,0,0,0,1
0.99998,0.0055877,0.0015627,0.0071924,-0.0055926,0.99998,0.0031904,-0.36824,-0.0015449,-0.0031991,0.99999,1.6304,0,0,0,1
0.99997,0.0069212,0.0023551,0.020455,-0.0069284,0.99997,0.0030501,-0.55232,-0.0023339,-0.0030664,0.99999,2.3899,0,0,0,1
0.99996,0.0088915,0.0027954,0.029587,-0.0088998,0.99996,0.0029785,-0.73433,-0.0027688,-0.0030033,0.99999,3.1739,0,0,0,1
0.99995,0.0090518,0.0036091,0.033351,-0.0090627,0.99995,0.0030369,-0.91831,-0.0035815,-0.0030695,0.99999,3.8986,0,0,0,1
0.99995,0.0093442,0.0043936,0.038167,-0.0093633,0.99995,0.0043496,-1.1024,-0.0043528,-0.0043905,0.99998,4.6308,0,0,0,1
0.99994,0.010024,0.0054111,0.050593,-0.010063,0.99992,0.0072173,-1.2851,-0.0053383,-0.0072713,0.99996,5.3216,0,0,0,1
0.99993,0.0098563,0.0070852,0.051708,-0.0099364,0.99989,0.011359,-1.4706,-0.0069724,-0.011429,0.99991,5.9693,0,0,0,1
0.99992,0.009036,0.0085448,0.062475,-0.0091644,0.99984,0.015107,-1.6557,-0.0084069,-0.015184,0.99985,6.5846,0,0,0,1
0.99992,0.0081844,0.0097796,0.077471,-0.0083564,0.99981,0.017681,-1.8399,-0.009633,-0.017762,0.9998,7.1794,0,0,0,1
0.9999,0.0085694,0.011317,0.091596,-0.0087717,0.9998,0.017948,-2.0234,-0.011161,-0.018045,0.99977,7.7633,0,0,0,1
0.99987,0.0097392,0.01282,0.078062,-0.0099426,0.99982,0.0159,-2.2069,-0.012663,-0.016026,0.99979,8.2945,0,0,0,1
0.99985,0.0097054,0.014037,0.052695,-0.0098836,0.99987,0.012682,-2.3949,-0.013912,-0.012818,0.99982,8.771,0,0,0,1
0.99984,0.0083916,0.015862,0.045399,-0.0085734,0.9999,0.011428,-2.5798,-0.015764,-0.011563,0.99981,9.2192,0,0,0,1
0.99983,0.0047309,0.017864,0.0363,-0.0048974,0.99994,0.0092878,-2.768,-0.017819,-0.0093737,0.9998,9.6471,0,0,0,1
0.9998,0.0023718,0.019804,0.047255,-0.0025299,0.99996,0.0079663,-2.9536,-0.019785,-0.0080148,0.99977,10.047,0,0,0,1
0.99973,0.006671,0.022168,0.042015,-0.0068149,0.99996,0.0064206,-3.1426,-0.022124,-0.00657,0.99973,10.435,0,0,0,1
0.99962,0.011303,0.025323,0.037691,-0.01145,0.99992,0.0056481,-3.3333,-0.025257,-0.0059359,0.99966,10.756,0,0,0,1
0.99951,0.012176,0.028807,0.031765,-0.01237,0.9999,0.006541,-3.5232,-0.028724,-0.0068941,0.99956,11.048,0,0,0,1
0.99946,0.0080774,0.031997,0.050723,-0.0083127,0.99994,0.0072269,-3.7067,-0.031936,-0.0074889,0.99946,11.324,0,0,0,1
0.9994,0.0029214,0.034529,0.070396,-0.0031489,0.99997,0.0065378,-3.8888,-0.034509,-0.0066426,0.99938,11.572,0,0,0,1
0.99931,-0.00062705,0.037039,0.095297,0.00032587,0.99997,0.0081369,-4.0712,-0.037043,-0.0081193,0.99928,11.795,0,0,0,1
0.99921,-0.0010287,0.03972,0.090281,0.00065236,0.99995,0.0094875,-4.2681,-0.039728,-0.0094541,0.99917,11.896,0,0,0,1
